17/03/2025 11:48:49 Training is starting...
17/03/2025 12:06:09 Epoch 7 train_e_scan_d3_rmse: 0.03092093
17/03/2025 12:06:09 Epoch 7 train_f_scan_d3_rmse: 0.11686184
17/03/2025 12:06:09 Epoch 7 lr-Adam: 0.01000000
17/03/2025 12:06:09 Epoch 7 val_e_scan_d3_rmse: 0.00741812
17/03/2025 12:06:09 Epoch 7 val_f_scan_d3_rmse: 0.09789989
17/03/2025 12:08:20 Epoch 8 val_loss: 16.53685188
17/03/2025 12:08:20 Epoch 8 train_e_scan_d3: 0.00949922
17/03/2025 12:08:20 Epoch 8 train_f_scan_d3: 0.15717219
17/03/2025 12:08:20 Epoch 8 train_e_scan_d3_rmse: 0.00949922
17/03/2025 12:08:20 Epoch 8 train_f_scan_d3_rmse: 0.15717219
17/03/2025 12:08:20 Epoch 8 lr-Adam: 0.01000000
17/03/2025 12:08:20 Epoch 8 val_e_scan_d3_rmse: 0.02772150
17/03/2025 12:08:20 Epoch 8 val_f_scan_d3_rmse: 0.11459334
17/03/2025 12:10:32 Epoch 9 val_loss: 18.69690514
17/03/2025 12:10:32 Epoch 9 train_e_scan_d3: 0.01936950
17/03/2025 12:10:32 Epoch 9 train_f_scan_d3: 0.11278110
17/03/2025 12:10:32 Epoch 9 train_e_scan_d3_rmse: 0.01936950
17/03/2025 12:10:32 Epoch 9 train_f_scan_d3_rmse: 0.11278110
17/03/2025 12:10:32 Epoch 9 lr-Adam: 0.01000000
17/03/2025 12:10:32 Epoch 9 val_e_scan_d3_rmse: 0.01315445
17/03/2025 12:10:32 Epoch 9 val_f_scan_d3_rmse: 0.10457738
17/03/2025 12:12:44 Epoch 10 val_loss: 17.98247528
17/03/2025 12:12:44 Epoch 10 train_e_scan_d3: 0.02282109
17/03/2025 12:12:44 Epoch 10 train_f_scan_d3: 0.06806395
17/03/2025 12:12:44 Epoch 10 train_e_scan_d3_rmse: 0.02282109
17/03/2025 12:12:44 Epoch 10 train_f_scan_d3_rmse: 0.06806395
17/03/2025 12:12:44 Epoch 10 lr-Adam: 0.01000000
17/03/2025 12:12:44 Epoch 10 val_e_scan_d3_rmse: 0.01247834
17/03/2025 12:12:44 Epoch 10 val_f_scan_d3_rmse: 0.10402864
17/03/2025 12:15:01 Epoch 11 val_loss: 18.87683487
17/03/2025 12:15:01 Epoch 11 train_e_scan_d3: 0.03898435
17/03/2025 12:15:01 Epoch 11 train_f_scan_d3: 0.09623545
17/03/2025 12:15:01 Epoch 11 train_e_scan_d3_rmse: 0.03898435
17/03/2025 12:15:01 Epoch 11 train_f_scan_d3_rmse: 0.09623545
17/03/2025 12:15:01 Epoch 11 lr-Adam: 0.01000000
17/03/2025 12:15:01 Epoch 11 val_e_scan_d3_rmse: 0.05788641
17/03/2025 12:15:01 Epoch 11 val_f_scan_d3_rmse: 0.07827857
17/03/2025 12:17:11 Epoch 12 val_loss: 9.77899742
17/03/2025 12:17:11 Epoch 12 train_e_scan_d3: 0.02264124
17/03/2025 12:17:11 Epoch 12 train_f_scan_d3: 0.07405223
17/03/2025 12:17:11 Epoch 12 train_e_scan_d3_rmse: 0.02264124
17/03/2025 12:17:11 Epoch 12 train_f_scan_d3_rmse: 0.07405223
17/03/2025 12:17:11 Epoch 12 lr-Adam: 0.01000000
17/03/2025 12:17:11 Epoch 12 val_e_scan_d3_rmse: 0.00315995
17/03/2025 12:17:11 Epoch 12 val_f_scan_d3_rmse: 0.09333567
17/03/2025 12:19:21 Epoch 13 val_loss: 10.83641338
17/03/2025 12:19:21 Epoch 13 train_e_scan_d3: 0.02305440
17/03/2025 12:19:21 Epoch 13 train_f_scan_d3: 0.12137785
17/03/2025 12:19:21 Epoch 13 train_e_scan_d3_rmse: 0.02305440
17/03/2025 12:19:21 Epoch 13 train_f_scan_d3_rmse: 0.12137785
17/03/2025 12:19:21 Epoch 13 lr-Adam: 0.01000000
17/03/2025 12:19:21 Epoch 13 val_e_scan_d3_rmse: 0.00918963
17/03/2025 12:19:21 Epoch 13 val_f_scan_d3_rmse: 0.09962726
17/03/2025 12:21:32 Epoch 14 val_loss: 12.21165657
17/03/2025 12:21:32 Epoch 14 train_e_scan_d3: 0.00481432
17/03/2025 12:21:32 Epoch 14 train_f_scan_d3: 0.09673464
17/03/2025 12:21:32 Epoch 14 train_e_scan_d3_rmse: 0.00481432
17/03/2025 12:21:32 Epoch 14 train_f_scan_d3_rmse: 0.09673464
17/03/2025 12:21:32 Epoch 14 lr-Adam: 0.01000000
17/03/2025 12:21:32 Epoch 14 val_e_scan_d3_rmse: 0.00364968
17/03/2025 12:21:32 Epoch 14 val_f_scan_d3_rmse: 0.10830384
17/03/2025 12:23:43 Epoch 15 val_loss: 8.73520565
17/03/2025 12:23:43 Epoch 15 train_e_scan_d3: 0.01319934
17/03/2025 12:23:43 Epoch 15 train_f_scan_d3: 0.07409807
17/03/2025 12:23:43 Epoch 15 train_e_scan_d3_rmse: 0.01319934
17/03/2025 12:23:43 Epoch 15 train_f_scan_d3_rmse: 0.07409807
17/03/2025 12:23:43 Epoch 15 lr-Adam: 0.01000000
17/03/2025 12:23:43 Epoch 15 val_e_scan_d3_rmse: 0.00809143
17/03/2025 12:23:43 Epoch 15 val_f_scan_d3_rmse: 0.09056555
17/03/2025 12:25:53 Epoch 16 val_loss: 11.62434006
17/03/2025 12:25:53 Epoch 16 train_e_scan_d3: 0.01641292
17/03/2025 12:25:53 Epoch 16 train_f_scan_d3: 0.07897008
17/03/2025 12:25:53 Epoch 16 train_e_scan_d3_rmse: 0.01641292
17/03/2025 12:25:53 Epoch 16 train_f_scan_d3_rmse: 0.07897008
17/03/2025 12:25:53 Epoch 16 lr-Adam: 0.01000000
17/03/2025 12:25:53 Epoch 16 val_e_scan_d3_rmse: 0.02777115
17/03/2025 12:25:53 Epoch 16 val_f_scan_d3_rmse: 0.09230323
17/03/2025 12:28:03 Epoch 17 val_loss: 13.81521606
17/03/2025 12:28:03 Epoch 17 train_e_scan_d3: 0.02381799
17/03/2025 12:28:03 Epoch 17 train_f_scan_d3: 0.05877169
17/03/2025 12:28:03 Epoch 17 train_e_scan_d3_rmse: 0.02381799
17/03/2025 12:28:03 Epoch 17 train_f_scan_d3_rmse: 0.05877169
17/03/2025 12:28:03 Epoch 17 lr-Adam: 0.01000000
17/03/2025 12:28:03 Epoch 17 val_e_scan_d3_rmse: 0.01290045
17/03/2025 12:28:03 Epoch 17 val_f_scan_d3_rmse: 0.09154389
17/03/2025 12:30:13 Epoch 18 val_loss: 6.38685560
17/03/2025 12:30:13 Epoch 18 train_e_scan_d3: 0.00565245
17/03/2025 12:30:13 Epoch 18 train_f_scan_d3: 0.11947070
17/03/2025 12:30:13 Epoch 18 train_e_scan_d3_rmse: 0.00565245
17/03/2025 12:30:13 Epoch 18 train_f_scan_d3_rmse: 0.11947070
17/03/2025 12:30:13 Epoch 18 lr-Adam: 0.00800000
17/03/2025 12:30:13 Epoch 18 val_e_scan_d3_rmse: 0.00467132
17/03/2025 12:30:13 Epoch 18 val_f_scan_d3_rmse: 0.07287155
17/03/2025 12:32:22 Epoch 19 val_loss: 5.75976229
17/03/2025 12:32:22 Epoch 19 train_e_scan_d3: 0.00463286
17/03/2025 12:32:22 Epoch 19 train_f_scan_d3: 0.07802510
17/03/2025 12:32:22 Epoch 19 train_e_scan_d3_rmse: 0.00463286
17/03/2025 12:32:22 Epoch 19 train_f_scan_d3_rmse: 0.07802510
17/03/2025 12:32:22 Epoch 19 lr-Adam: 0.00800000
17/03/2025 12:32:22 Epoch 19 val_e_scan_d3_rmse: 0.00437729
17/03/2025 12:32:22 Epoch 19 val_f_scan_d3_rmse: 0.07206311
17/03/2025 12:34:32 Epoch 20 val_loss: 9.36787510
17/03/2025 12:34:32 Epoch 20 train_e_scan_d3: 0.00344615
17/03/2025 12:34:32 Epoch 20 train_f_scan_d3: 0.07595402
17/03/2025 12:34:32 Epoch 20 train_e_scan_d3_rmse: 0.00344615
17/03/2025 12:34:32 Epoch 20 train_f_scan_d3_rmse: 0.07595402
17/03/2025 12:34:32 Epoch 20 lr-Adam: 0.00800000
17/03/2025 12:34:32 Epoch 20 val_e_scan_d3_rmse: 0.02670425
17/03/2025 12:34:32 Epoch 20 val_f_scan_d3_rmse: 0.08009290
17/03/2025 12:36:41 Epoch 21 val_loss: 6.22181702
17/03/2025 12:36:41 Epoch 21 train_e_scan_d3: 0.00243450
17/03/2025 12:36:41 Epoch 21 train_f_scan_d3: 0.05101844
17/03/2025 12:36:41 Epoch 21 train_e_scan_d3_rmse: 0.00243450
17/03/2025 12:36:41 Epoch 21 train_f_scan_d3_rmse: 0.05101844
17/03/2025 12:36:41 Epoch 21 lr-Adam: 0.00800000
17/03/2025 12:36:41 Epoch 21 val_e_scan_d3_rmse: 0.00405695
17/03/2025 12:36:41 Epoch 21 val_f_scan_d3_rmse: 0.07631471
17/03/2025 12:38:51 Epoch 22 val_loss: 8.54565144
17/03/2025 12:38:51 Epoch 22 train_e_scan_d3: 0.03044144
17/03/2025 12:38:51 Epoch 22 train_f_scan_d3: 0.06948806
17/03/2025 12:38:51 Epoch 22 train_e_scan_d3_rmse: 0.03044144
17/03/2025 12:38:51 Epoch 22 train_f_scan_d3_rmse: 0.06948806
17/03/2025 12:38:51 Epoch 22 lr-Adam: 0.00800000
17/03/2025 12:38:51 Epoch 22 val_e_scan_d3_rmse: 0.01841880
17/03/2025 12:38:51 Epoch 22 val_f_scan_d3_rmse: 0.08364812
17/03/2025 12:41:01 Epoch 23 val_loss: 5.10403109
17/03/2025 12:41:01 Epoch 23 train_e_scan_d3: 0.00773481
17/03/2025 12:41:01 Epoch 23 train_f_scan_d3: 0.08612873
17/03/2025 12:41:01 Epoch 23 train_e_scan_d3_rmse: 0.00773481
17/03/2025 12:41:01 Epoch 23 train_f_scan_d3_rmse: 0.08612873
17/03/2025 12:41:01 Epoch 23 lr-Adam: 0.00800000
17/03/2025 12:41:01 Epoch 23 val_e_scan_d3_rmse: 0.00475368
17/03/2025 12:41:01 Epoch 23 val_f_scan_d3_rmse: 0.06644544
17/03/2025 12:43:11 Epoch 24 val_loss: 6.82446671
17/03/2025 12:43:11 Epoch 24 train_e_scan_d3: 0.00744960
17/03/2025 12:43:11 Epoch 24 train_f_scan_d3: 0.06615103
17/03/2025 12:43:11 Epoch 24 train_e_scan_d3_rmse: 0.00744960
17/03/2025 12:43:11 Epoch 24 train_f_scan_d3_rmse: 0.06615103
17/03/2025 12:43:11 Epoch 24 lr-Adam: 0.00800000
17/03/2025 12:43:11 Epoch 24 val_e_scan_d3_rmse: 0.00955713
17/03/2025 12:43:11 Epoch 24 val_f_scan_d3_rmse: 0.07843523
17/03/2025 12:45:20 Epoch 25 val_loss: 5.02971983
17/03/2025 12:45:20 Epoch 25 train_e_scan_d3: 0.00958288
17/03/2025 12:45:20 Epoch 25 train_f_scan_d3: 0.06205621
17/03/2025 12:45:20 Epoch 25 train_e_scan_d3_rmse: 0.00958288
17/03/2025 12:45:20 Epoch 25 train_f_scan_d3_rmse: 0.06205621
17/03/2025 12:45:20 Epoch 25 lr-Adam: 0.00800000
17/03/2025 12:45:20 Epoch 25 val_e_scan_d3_rmse: 0.01536817
17/03/2025 12:45:20 Epoch 25 val_f_scan_d3_rmse: 0.06091898
17/03/2025 12:47:30 Epoch 26 val_loss: 6.68121862
17/03/2025 12:47:30 Epoch 26 train_e_scan_d3: 0.02337001
17/03/2025 12:47:30 Epoch 26 train_f_scan_d3: 0.06304085
17/03/2025 12:47:30 Epoch 26 train_e_scan_d3_rmse: 0.02337001
17/03/2025 12:47:30 Epoch 26 train_f_scan_d3_rmse: 0.06304085
17/03/2025 12:47:30 Epoch 26 lr-Adam: 0.00800000
17/03/2025 12:47:30 Epoch 26 val_e_scan_d3_rmse: 0.01523307
17/03/2025 12:47:30 Epoch 26 val_f_scan_d3_rmse: 0.07026377
17/03/2025 12:49:39 Epoch 27 val_loss: 4.76868820
17/03/2025 12:49:39 Epoch 27 train_e_scan_d3: 0.00979392
17/03/2025 12:49:39 Epoch 27 train_f_scan_d3: 0.05471009
17/03/2025 12:49:39 Epoch 27 train_e_scan_d3_rmse: 0.00979392
17/03/2025 12:49:39 Epoch 27 train_f_scan_d3_rmse: 0.05471009
17/03/2025 12:49:39 Epoch 27 lr-Adam: 0.00800000
17/03/2025 12:49:39 Epoch 27 val_e_scan_d3_rmse: 0.00462295
17/03/2025 12:49:39 Epoch 27 val_f_scan_d3_rmse: 0.06594619
17/03/2025 12:51:49 Epoch 28 val_loss: 4.60471964
17/03/2025 12:51:49 Epoch 28 train_e_scan_d3: 0.00958071
17/03/2025 12:51:49 Epoch 28 train_f_scan_d3: 0.04420907
17/03/2025 12:51:49 Epoch 28 train_e_scan_d3_rmse: 0.00958071
17/03/2025 12:51:49 Epoch 28 train_f_scan_d3_rmse: 0.04420907
17/03/2025 12:51:49 Epoch 28 lr-Adam: 0.00800000
17/03/2025 12:51:49 Epoch 28 val_e_scan_d3_rmse: 0.01332972
17/03/2025 12:51:49 Epoch 28 val_f_scan_d3_rmse: 0.05969011
17/03/2025 12:53:58 Epoch 29 val_loss: 10.03978252
17/03/2025 12:53:58 Epoch 29 train_e_scan_d3: 0.00303244
17/03/2025 12:53:58 Epoch 29 train_f_scan_d3: 0.09330920
17/03/2025 12:53:58 Epoch 29 train_e_scan_d3_rmse: 0.00303244
17/03/2025 12:53:58 Epoch 29 train_f_scan_d3_rmse: 0.09330920
17/03/2025 12:53:58 Epoch 29 lr-Adam: 0.00800000
17/03/2025 12:53:58 Epoch 29 val_e_scan_d3_rmse: 0.01415213
17/03/2025 12:53:58 Epoch 29 val_f_scan_d3_rmse: 0.09319615
17/03/2025 12:56:08 Epoch 30 val_loss: 4.77889204
17/03/2025 12:56:08 Epoch 30 train_e_scan_d3: 0.00961983
17/03/2025 12:56:08 Epoch 30 train_f_scan_d3: 0.06662020
17/03/2025 12:56:08 Epoch 30 train_e_scan_d3_rmse: 0.00961983
17/03/2025 12:56:08 Epoch 30 train_f_scan_d3_rmse: 0.06662020
17/03/2025 12:56:08 Epoch 30 lr-Adam: 0.00800000
17/03/2025 12:56:08 Epoch 30 val_e_scan_d3_rmse: 0.00270103
17/03/2025 12:56:08 Epoch 30 val_f_scan_d3_rmse: 0.06231003
17/03/2025 12:58:18 Epoch 31 val_loss: 4.46085978
17/03/2025 12:58:18 Epoch 31 train_e_scan_d3: 0.00380985
17/03/2025 12:58:18 Epoch 31 train_f_scan_d3: 0.07838190
17/03/2025 12:58:18 Epoch 31 train_e_scan_d3_rmse: 0.00380985
17/03/2025 12:58:18 Epoch 31 train_f_scan_d3_rmse: 0.07838190
17/03/2025 12:58:18 Epoch 31 lr-Adam: 0.00800000
17/03/2025 12:58:18 Epoch 31 val_e_scan_d3_rmse: 0.00321875
17/03/2025 12:58:18 Epoch 31 val_f_scan_d3_rmse: 0.06411508
17/03/2025 13:00:28 Epoch 32 val_loss: 5.19085550
17/03/2025 13:00:28 Epoch 32 train_e_scan_d3: 0.01658862
17/03/2025 13:00:28 Epoch 32 train_f_scan_d3: 0.05363637
17/03/2025 13:00:28 Epoch 32 train_e_scan_d3_rmse: 0.01658862
17/03/2025 13:00:28 Epoch 32 train_f_scan_d3_rmse: 0.05363637
17/03/2025 13:00:28 Epoch 32 lr-Adam: 0.00800000
17/03/2025 13:00:28 Epoch 32 val_e_scan_d3_rmse: 0.01472212
17/03/2025 13:00:28 Epoch 32 val_f_scan_d3_rmse: 0.06292324
17/03/2025 13:02:38 Epoch 33 val_loss: 5.27913427
17/03/2025 13:02:38 Epoch 33 train_e_scan_d3: 0.00723100
17/03/2025 13:02:38 Epoch 33 train_f_scan_d3: 0.04711387
17/03/2025 13:02:38 Epoch 33 train_e_scan_d3_rmse: 0.00723100
17/03/2025 13:02:38 Epoch 33 train_f_scan_d3_rmse: 0.04711387
17/03/2025 13:02:38 Epoch 33 lr-Adam: 0.00800000
17/03/2025 13:02:38 Epoch 33 val_e_scan_d3_rmse: 0.01469305
17/03/2025 13:02:38 Epoch 33 val_f_scan_d3_rmse: 0.06409550
17/03/2025 13:04:47 Epoch 34 val_loss: 5.57828522
17/03/2025 13:04:48 Epoch 34 train_e_scan_d3: 0.00456894
17/03/2025 13:04:48 Epoch 34 train_f_scan_d3: 0.07412246
17/03/2025 13:04:48 Epoch 34 train_e_scan_d3_rmse: 0.00456894
17/03/2025 13:04:48 Epoch 34 train_f_scan_d3_rmse: 0.07412246
17/03/2025 13:04:48 Epoch 34 lr-Adam: 0.00800000
17/03/2025 13:04:48 Epoch 34 val_e_scan_d3_rmse: 0.00558811
17/03/2025 13:04:48 Epoch 34 val_f_scan_d3_rmse: 0.07200429
17/03/2025 13:06:58 Epoch 35 val_loss: 4.89317083
17/03/2025 13:06:58 Epoch 35 train_e_scan_d3: 0.00359767
17/03/2025 13:06:58 Epoch 35 train_f_scan_d3: 0.03884616
17/03/2025 13:06:58 Epoch 35 train_e_scan_d3_rmse: 0.00359767
17/03/2025 13:06:58 Epoch 35 train_f_scan_d3_rmse: 0.03884616
17/03/2025 13:06:58 Epoch 35 lr-Adam: 0.00800000
17/03/2025 13:06:58 Epoch 35 val_e_scan_d3_rmse: 0.00682988
17/03/2025 13:06:58 Epoch 35 val_f_scan_d3_rmse: 0.06681979
17/03/2025 13:09:08 Epoch 36 val_loss: 7.82435608
17/03/2025 13:09:08 Epoch 36 train_e_scan_d3: 0.00492027
17/03/2025 13:09:08 Epoch 36 train_f_scan_d3: 0.06654821
17/03/2025 13:09:08 Epoch 36 train_e_scan_d3_rmse: 0.00492027
17/03/2025 13:09:08 Epoch 36 train_f_scan_d3_rmse: 0.06654821
17/03/2025 13:09:08 Epoch 36 lr-Adam: 0.00800000
17/03/2025 13:09:08 Epoch 36 val_e_scan_d3_rmse: 0.00423127
17/03/2025 13:09:08 Epoch 36 val_f_scan_d3_rmse: 0.08113104
17/03/2025 13:11:17 Epoch 37 val_loss: 6.93737793
17/03/2025 13:11:17 Epoch 37 train_e_scan_d3: 0.00243353
17/03/2025 13:11:17 Epoch 37 train_f_scan_d3: 0.05889963
17/03/2025 13:11:17 Epoch 37 train_e_scan_d3_rmse: 0.00243353
17/03/2025 13:11:17 Epoch 37 train_f_scan_d3_rmse: 0.05889963
17/03/2025 13:11:17 Epoch 37 lr-Adam: 0.00800000
17/03/2025 13:11:17 Epoch 37 val_e_scan_d3_rmse: 0.00239953
17/03/2025 13:11:17 Epoch 37 val_f_scan_d3_rmse: 0.08069129
17/03/2025 13:13:27 Epoch 38 val_loss: 6.48536730
17/03/2025 13:13:27 Epoch 38 train_e_scan_d3: 0.00182831
17/03/2025 13:13:27 Epoch 38 train_f_scan_d3: 0.06536728
17/03/2025 13:13:27 Epoch 38 train_e_scan_d3_rmse: 0.00182831
17/03/2025 13:13:27 Epoch 38 train_f_scan_d3_rmse: 0.06536728
17/03/2025 13:13:27 Epoch 38 lr-Adam: 0.00800000
17/03/2025 13:13:27 Epoch 38 val_e_scan_d3_rmse: 0.00234178
17/03/2025 13:13:27 Epoch 38 val_f_scan_d3_rmse: 0.07774046
17/03/2025 13:15:37 Epoch 39 val_loss: 5.30911732
17/03/2025 13:15:37 Epoch 39 train_e_scan_d3: 0.00413104
17/03/2025 13:15:37 Epoch 39 train_f_scan_d3: 0.08414616
17/03/2025 13:15:37 Epoch 39 train_e_scan_d3_rmse: 0.00413104
17/03/2025 13:15:37 Epoch 39 train_f_scan_d3_rmse: 0.08414616
17/03/2025 13:15:37 Epoch 39 lr-Adam: 0.00800000
17/03/2025 13:15:37 Epoch 39 val_e_scan_d3_rmse: 0.00189078
17/03/2025 13:15:37 Epoch 39 val_f_scan_d3_rmse: 0.07078785
17/03/2025 13:17:47 Epoch 40 val_loss: 4.72771358
17/03/2025 13:17:47 Epoch 40 train_e_scan_d3: 0.00359633
17/03/2025 13:17:47 Epoch 40 train_f_scan_d3: 0.04885565
17/03/2025 13:17:47 Epoch 40 train_e_scan_d3_rmse: 0.00359633
17/03/2025 13:17:47 Epoch 40 train_f_scan_d3_rmse: 0.04885565
17/03/2025 13:17:47 Epoch 40 lr-Adam: 0.00800000
17/03/2025 13:17:47 Epoch 40 val_e_scan_d3_rmse: 0.00987728
17/03/2025 13:17:47 Epoch 40 val_f_scan_d3_rmse: 0.06291550
17/03/2025 13:19:57 Epoch 41 val_loss: 4.68067741
17/03/2025 13:19:57 Epoch 41 train_e_scan_d3: 0.01511694
17/03/2025 13:19:57 Epoch 41 train_f_scan_d3: 0.06498571
17/03/2025 13:19:57 Epoch 41 train_e_scan_d3_rmse: 0.01511694
17/03/2025 13:19:57 Epoch 41 train_f_scan_d3_rmse: 0.06498571
17/03/2025 13:19:57 Epoch 41 lr-Adam: 0.00800000
17/03/2025 13:19:57 Epoch 41 val_e_scan_d3_rmse: 0.00299206
17/03/2025 13:19:57 Epoch 41 val_f_scan_d3_rmse: 0.06565399
17/03/2025 13:22:07 Epoch 42 val_loss: 4.00635624
17/03/2025 13:22:07 Epoch 42 train_e_scan_d3: 0.00042245
17/03/2025 13:22:07 Epoch 42 train_f_scan_d3: 0.05248293
17/03/2025 13:22:07 Epoch 42 train_e_scan_d3_rmse: 0.00042245
17/03/2025 13:22:07 Epoch 42 train_f_scan_d3_rmse: 0.05248293
17/03/2025 13:22:07 Epoch 42 lr-Adam: 0.00800000
17/03/2025 13:22:07 Epoch 42 val_e_scan_d3_rmse: 0.00384322
17/03/2025 13:22:07 Epoch 42 val_f_scan_d3_rmse: 0.05910619
17/03/2025 13:24:17 Epoch 43 val_loss: 3.77335668
17/03/2025 13:24:17 Epoch 43 train_e_scan_d3: 0.00349469
17/03/2025 13:24:17 Epoch 43 train_f_scan_d3: 0.07329973
17/03/2025 13:24:17 Epoch 43 train_e_scan_d3_rmse: 0.00349469
17/03/2025 13:24:17 Epoch 43 train_f_scan_d3_rmse: 0.07329973
17/03/2025 13:24:17 Epoch 43 lr-Adam: 0.00800000
17/03/2025 13:24:17 Epoch 43 val_e_scan_d3_rmse: 0.00134396
17/03/2025 13:24:17 Epoch 43 val_f_scan_d3_rmse: 0.05906537
17/03/2025 13:26:27 Epoch 44 val_loss: 4.49173403
17/03/2025 13:26:27 Epoch 44 train_e_scan_d3: 0.01133624
17/03/2025 13:26:27 Epoch 44 train_f_scan_d3: 0.08849440
17/03/2025 13:26:27 Epoch 44 train_e_scan_d3_rmse: 0.01133624
17/03/2025 13:26:27 Epoch 44 train_f_scan_d3_rmse: 0.08849440
17/03/2025 13:26:27 Epoch 44 lr-Adam: 0.00800000
17/03/2025 13:26:27 Epoch 44 val_e_scan_d3_rmse: 0.01249707
17/03/2025 13:26:27 Epoch 44 val_f_scan_d3_rmse: 0.05947926
17/03/2025 13:28:36 Epoch 45 val_loss: 10.38913727
17/03/2025 13:28:36 Epoch 45 train_e_scan_d3: 0.01234890
17/03/2025 13:28:36 Epoch 45 train_f_scan_d3: 0.08892428
17/03/2025 13:28:36 Epoch 45 train_e_scan_d3_rmse: 0.01234890
17/03/2025 13:28:36 Epoch 45 train_f_scan_d3_rmse: 0.08892428
17/03/2025 13:28:36 Epoch 45 lr-Adam: 0.00800000
17/03/2025 13:28:36 Epoch 45 val_e_scan_d3_rmse: 0.00329179
